start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T05:49:27.056000Z,2020-08-25T05:49:27.376000Z,21.628,320.0,40.0,106.418,0.0,0.0,0.0,39.414,0.515448,0.0,0.0,0.0
2020-08-25T05:49:27.376999Z,2020-08-25T05:49:27.486000Z,32.276,109.0,38.0,102.557,0.0,0.0,0.0,39.414,0.487435,0.0,0.0,0.0
2020-08-25T05:49:27.486000Z,2020-08-25T05:49:27.643000Z,50.464,157.0,38.0,48.299,0.0,0.0,0.0,39.414,0.494203,0.0,0.0,0.0
2020-08-25T05:49:27.643000Z,2020-08-25T05:49:27.849999Z,82.605,207.0,38.0,46.554,0.0,0.0,0.0,39.414,0.534102,0.0,0.0,0.0
2020-08-25T05:49:27.850000Z,2020-08-25T05:49:28.177999Z,121.891,328.0,38.0,63.419,0.0,0.0,0.0,39.414,0.544174,0.0,0.0,0.0
2020-08-25T05:49:28.179000Z,2020-08-25T05:49:28.905000Z,360.542,726.0,38.0,64.538,0.0,0.0,0.0,39.414,0.531029,0.0,0.0,0.0
2020-08-25T05:49:28.906000Z,2020-08-25T05:49:29.565000Z,312.118,659.0,40.0,92.072,0.0,0.0,0.0,39.414,0.498348,0.0,0.0,0.0
2020-08-25T05:49:29.566000Z,2020-08-25T05:49:29.913000Z,158.413,347.0,38.0,82.502,0.0,0.0,0.0,39.414,0.484583,0.0,0.0,0.0
2020-08-25T05:49:29.913999Z,2020-08-25T05:49:30.529999Z,299.016,616.0,40.0,66.977,0.0,0.0,0.0,39.414,0.481327,0.0,0.0,0.0
2020-08-25T05:49:30.811000Z,2020-08-25T05:49:31.733000Z,461.53,922.0,40.0,89.583,0.0,0.0,0.0,39.414,0.497516,0.0,0.0,0.0
2020-08-25T05:49:32.812000Z,2020-08-25T05:49:33.812000Z,406.983,1000.0,38.0,90.393,0.0,0.0,0.0,39.414,0.542679,0.0,0.0,0.0
2020-08-25T05:49:34.813000Z,2020-08-25T05:49:36.131000Z,674.828,1318.0,40.0,64.488,0.0,0.0,0.0,39.414,0.463573,0.0,0.0,0.0
2020-08-25T05:49:36.812000Z,2020-08-25T05:49:38.278000Z,751.227,1466.0,40.0,106.071,0.0,0.0,0.0,39.414,0.498362,0.0,0.0,0.0
2020-08-25T05:49:38.811000Z,2020-08-25T05:49:40.024000Z,618.012,1213.0,40.0,105.206,0.0,0.0,0.0,39.414,0.519679,0.0,0.0,0.0
2020-08-25T05:49:40.810000Z,2020-08-25T05:49:43.153999Z,590.93,2344.0,40.0,108.192,0.0,0.0,0.0,39.414,0.509972,0.0,0.0,0.0
